Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Year,Month,Quarter,Weekday,Profit per Unit,Revenue per Unit,Margin Bucket
West Gear,1185732,2021-08-10,Midwest,Indiana,Indianapolis,Men's Apparel,47.0,53,2491.0,1121.0,0.45,Online,2021,2021-08,2021Q3,Tuesday,21.150943396226417,47.0,High
West Gear,1185732,2021-08-10,Midwest,Indiana,Indianapolis,Women's Apparel,54.0,91,4914.0,2604.0,0.53,Online,2021,2021-08,2021Q3,Tuesday,28.615384615384617,54.0,High
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Men's Street Footwear,33.0,133,4389.0,2370.0,0.54,Online,2021,2021-09,2021Q3,Saturday,17.81954887218045,33.0,High
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,29.0,74,2146.0,1073.0,0.5,Online,2021,2021-09,2021Q3,Saturday,14.5,29.0,High
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Women's Street Footwear,23.0,49,1127.0,530.0,0.47,Online,2021,2021-09,2021Q3,Saturday,10.816326530612244,23.0,High
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,24.0,41,984.0,462.0,0.47,Online,2021,2021-09,2021Q3,Saturday,11.268292682926829,24.0,High
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Men's Apparel,33.0,42,1386.0,554.0,0.4,Online,2021,2021-09,2021Q3,Saturday,13.19047619047619,33.0,Medium
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Women's Apparel,36.0,68,2448.0,1273.0,0.52,Online,2021,2021-09,2021Q3,Saturday,18.720588235294116,36.0,High
West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Men's Street Footwear,41.0,116,4756.0,2521.0,0.53,Online,2021,2021-10,2021Q4,Sunday,21.732758620689655,41.0,High
West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,32.0,65,2080.0,1144.0,0.55,Online,2021,2021-10,2021Q4,Sunday,17.6,32.0,High
West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Women's Street Footwear,32.0,38,1216.0,572.0,0.47,Online,2021,2021-10,2021Q4,Sunday,15.052631578947368,32.0,High
West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,33.0,44,1452.0,668.0,0.46,Online,2021,2021-10,2021Q4,Sunday,15.181818181818182,33.0,High
West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Men's Apparel,41.0,38,1558.0,686.0,0.44,Online,2021,2021-10,2021Q4,Sunday,18.05263157894737,41.0,High
West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Women's Apparel,48.0,83,3984.0,2112.0,0.53,Online,2021,2021-10,2021Q4,Sunday,25.44578313253012,48.0,High
West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Men's Street Footwear,41.0,123,5043.0,2572.0,0.51,Online,2021,2021-11,2021Q4,Wednesday,20.910569105691057,41.0,High
West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,33.0,98,3234.0,1779.0,0.55,Online,2021,2021-11,2021Q4,Wednesday,18.153061224489797,33.0,High
West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Women's Street Footwear,32.0,81,2592.0,1244.0,0.48,Online,2021,2021-11,2021Q4,Wednesday,15.358024691358025,32.0,High
West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,34.0,83,2822.0,1411.0,0.5,Online,2021,2021-11,2021Q4,Wednesday,17.0,34.0,High
West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Men's Apparel,55.0,75,4125.0,1650.0,0.4,Online,2021,2021-11,2021Q4,Wednesday,22.0,55.0,Medium
West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Women's Apparel,61.0,91,5551.0,2998.0,0.54,Online,2021,2021-11,2021Q4,Wednesday,32.94505494505494,61.0,High
West Gear,1185732,2021-12-09,Midwest,Indiana,Indianapolis,Men's Street Footwear,58.0,150,8700.0,4437.0,0.51,Online,2021,2021-12,2021Q4,Thursday,29.58,58.0,High
West Gear,1185732,2021-12-09,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,49.0,108,5292.0,2911.0,0.55,Online,2021,2021-12,2021Q4,Thursday,26.953703703703702,49.0,High
West Gear,1185732,2021-12-09,Midwest,Indiana,Indianapolis,Women's Street Footwear,49.0,105,5145.0,2367.0,0.46,Online,2021,2021-12,2021Q4,Thursday,22.542857142857144,49.0,High
West Gear,1185732,2021-12-09,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,45.0,87,3915.0,1958.0,0.5,Online,2021,2021-12,2021Q4,Thursday,22.50574712643678,45.0,High
West Gear,1185732,2021-12-09,Midwest,Indiana,Indianapolis,Men's Apparel,54.0,84,4536.0,1950.0,0.43,Online,2021,2021-12,2021Q4,Thursday,23.214285714285715,54.0,High
West Gear,1185732,2021-12-09,Midwest,Indiana,Indianapolis,Women's Apparel,62.0,120,7440.0,3720.0,0.5,Online,2021,2021-12,2021Q4,Thursday,31.0,62.0,High
West Gear,1185732,2021-01-17,Midwest,Indiana,Indianapolis,Men's Street Footwear,32.0,125,4000.0,2080.0,0.52,Online,2021,2021-01,2021Q1,Sunday,16.64,32.0,High
West Gear,1185732,2021-01-17,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,32.0,75,2400.0,1320.0,0.55,Online,2021,2021-01,2021Q1,Sunday,17.6,32.0,High
West Gear,1185732,2021-01-17,Midwest,Indiana,Indianapolis,Women's Street Footwear,25.0,87,2175.0,1196.0,0.55,Online,2021,2021-01,2021Q1,Sunday,13.74712643678161,25.0,High
West Gear,1185732,2021-01-17,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,29.0,45,1305.0,705.0,0.54,Online,2021,2021-01,2021Q1,Sunday,15.666666666666666,29.0,High
West Gear,1185732,2021-01-17,Midwest,Indiana,Indianapolis,Men's Apparel,41.0,54,2214.0,1129.0,0.51,Online,2021,2021-01,2021Q1,Sunday,20.90740740740741,41.0,High
West Gear,1185732,2021-01-17,Midwest,Indiana,Indianapolis,Women's Apparel,34.0,75,2550.0,1275.0,0.5,Online,2021,2021-01,2021Q1,Sunday,17.0,34.0,High
West Gear,1185732,2021-02-17,Midwest,Indiana,Indianapolis,Men's Street Footwear,33.0,149,4917.0,2655.0,0.54,Online,2021,2021-02,2021Q1,Wednesday,17.818791946308725,33.0,High
West Gear,1185732,2021-02-17,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,38.0,50,1900.0,1045.0,0.55,Online,2021,2021-02,2021Q1,Wednesday,20.9,38.0,High
West Gear,1185732,2021-02-17,Midwest,Indiana,Indianapolis,Women's Street Footwear,27.0,75,2025.0,1033.0,0.51,Online,2021,2021-02,2021Q1,Wednesday,13.773333333333333,27.0,High
West Gear,1185732,2021-02-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,34.0,49,1666.0,883.0,0.53,Online,2021,2021-02,2021Q1,Wednesday,18.020408163265305,34.0,High
West Gear,1185732,2021-02-17,Northeast,West Virginia,Charleston,Men's Apparel,48.0,65,3120.0,1654.0,0.53,Online,2021,2021-02,2021Q1,Wednesday,25.446153846153845,48.0,High
West Gear,1185732,2021-02-17,Northeast,West Virginia,Charleston,Women's Apparel,24.0,105,2520.0,1361.0,0.54,Online,2021,2021-02,2021Q1,Wednesday,12.961904761904762,24.0,High
West Gear,1185732,2021-03-16,Northeast,West Virginia,Charleston,Men's Street Footwear,28.0,165,4620.0,2356.0,0.51,Online,2021,2021-03,2021Q1,Tuesday,14.27878787878788,28.0,High
West Gear,1185732,2021-03-16,Northeast,West Virginia,Charleston,Men's Athletic Footwear,27.0,69,1863.0,1006.0,0.54,Online,2021,2021-03,2021Q1,Tuesday,14.579710144927537,27.0,High
West Gear,1185732,2021-03-16,Northeast,West Virginia,Charleston,Women's Street Footwear,19.0,91,1729.0,934.0,0.54,Online,2021,2021-03,2021Q1,Tuesday,10.263736263736265,19.0,High
West Gear,1185732,2021-03-16,Northeast,West Virginia,Charleston,Women's Athletic Footwear,23.0,49,1127.0,597.0,0.53,Online,2021,2021-03,2021Q1,Tuesday,12.183673469387756,23.0,High
West Gear,1185732,2021-03-16,Northeast,West Virginia,Charleston,Men's Apparel,37.0,59,2183.0,1092.0,0.5,Online,2021,2021-03,2021Q1,Tuesday,18.508474576271187,37.0,High
West Gear,1185732,2021-03-16,Northeast,West Virginia,Charleston,Women's Apparel,29.0,81,2349.0,1268.0,0.54,Online,2021,2021-03,2021Q1,Tuesday,15.654320987654321,29.0,High
West Gear,1185732,2021-04-17,Northeast,West Virginia,Charleston,Men's Street Footwear,27.0,143,3861.0,1969.0,0.51,Online,2021,2021-04,2021Q2,Saturday,13.76923076923077,27.0,High
West Gear,1185732,2021-04-17,Northeast,West Virginia,Charleston,Men's Athletic Footwear,28.0,75,2100.0,1155.0,0.55,Online,2021,2021-04,2021Q2,Saturday,15.4,28.0,High
West Gear,1185732,2021-04-17,Northeast,West Virginia,Charleston,Women's Street Footwear,19.0,68,1292.0,698.0,0.54,Online,2021,2021-04,2021Q2,Saturday,10.264705882352942,19.0,High
West Gear,1185732,2021-04-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25.0,47,1175.0,611.0,0.52,Online,2021,2021-04,2021Q2,Saturday,13.0,25.0,High
West Gear,1185732,2021-04-17,Northeast,West Virginia,Charleston,Men's Apparel,60.0,56,3360.0,1848.0,0.55,Online,2021,2021-04,2021Q2,Saturday,33.0,60.0,High
West Gear,1185732,2021-04-17,Northeast,West Virginia,Charleston,Women's Apparel,47.0,94,4418.0,2253.0,0.51,Online,2021,2021-04,2021Q2,Saturday,23.96808510638298,47.0,High
West Gear,1185732,2021-05-18,Northeast,West Virginia,Charleston,Men's Street Footwear,58.0,179,10382.0,5399.0,0.52,Online,2021,2021-05,2021Q2,Tuesday,30.162011173184357,58.0,High
West Gear,1185732,2021-05-18,Northeast,West Virginia,Charleston,Men's Athletic Footwear,37.0,87,3219.0,1642.0,0.51,Online,2021,2021-05,2021Q2,Tuesday,18.873563218390803,37.0,High
West Gear,1185732,2021-05-18,Northeast,West Virginia,Charleston,Women's Street Footwear,32.0,77,2464.0,1355.0,0.55,Online,2021,2021-05,2021Q2,Tuesday,17.5974025974026,32.0,High
West Gear,1185732,2021-05-18,Northeast,West Virginia,Charleston,Women's Athletic Footwear,33.0,50,1650.0,908.0,0.55,Online,2021,2021-05,2021Q2,Tuesday,18.16,33.0,High
West Gear,1185732,2021-05-18,Northeast,West Virginia,Charleston,Men's Apparel,42.0,68,2856.0,1542.0,0.54,Online,2021,2021-05,2021Q2,Tuesday,22.676470588235293,42.0,High
West Gear,1185732,2021-05-18,Northeast,West Virginia,Charleston,Women's Apparel,52.0,95,4940.0,2717.0,0.55,Online,2021,2021-05,2021Q2,Tuesday,28.6,52.0,High
West Gear,1185732,2021-06-17,Northeast,West Virginia,Charleston,Men's Street Footwear,43.0,150,6450.0,3354.0,0.52,Online,2021,2021-06,2021Q2,Thursday,22.36,43.0,High
West Gear,1185732,2021-06-17,Northeast,West Virginia,Charleston,Men's Athletic Footwear,37.0,119,4403.0,2202.0,0.5,Online,2021,2021-06,2021Q2,Thursday,18.50420168067227,37.0,High
West Gear,1185732,2021-06-17,Northeast,West Virginia,Charleston,Women's Street Footwear,33.0,81,2673.0,1443.0,0.54,Online,2021,2021-06,2021Q2,Thursday,17.814814814814813,33.0,High
West Gear,1185732,2021-06-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,33.0,69,2277.0,1184.0,0.52,Online,2021,2021-06,2021Q2,Thursday,17.159420289855074,33.0,High
West Gear,1185732,2021-06-17,Northeast,West Virginia,Charleston,Men's Apparel,41.0,74,3034.0,1669.0,0.55,Online,2021,2021-06,2021Q2,Thursday,22.554054054054053,41.0,High
West Gear,1185732,2021-06-17,Northeast,West Virginia,Charleston,Women's Apparel,59.0,115,6785.0,3528.0,0.52,Online,2021,2021-06,2021Q2,Thursday,30.678260869565218,59.0,High
West Gear,1185732,2021-07-16,Northeast,West Virginia,Charleston,Men's Street Footwear,55.0,182,10010.0,5205.0,0.52,Online,2021,2021-07,2021Q3,Friday,28.5989010989011,55.0,High
West Gear,1185732,2021-07-16,Northeast,West Virginia,Charleston,Men's Athletic Footwear,50.0,116,5800.0,3074.0,0.53,Online,2021,2021-07,2021Q3,Friday,26.5,50.0,High
West Gear,1185732,2021-07-16,Northeast,West Virginia,Charleston,Women's Street Footwear,49.0,98,4802.0,2545.0,0.53,Online,2021,2021-07,2021Q3,Friday,25.96938775510204,49.0,High
West Gear,1185732,2021-07-16,Northeast,West Virginia,Charleston,Women's Athletic Footwear,48.0,77,3696.0,1885.0,0.51,Online,2021,2021-07,2021Q3,Friday,24.48051948051948,48.0,High
West Gear,1185732,2021-07-16,Northeast,West Virginia,Charleston,Men's Apparel,54.0,87,4698.0,2537.0,0.54,Online,2021,2021-07,2021Q3,Friday,29.160919540229884,54.0,High
West Gear,1185732,2021-07-16,Northeast,West Virginia,Charleston,Women's Apparel,63.0,133,8379.0,4525.0,0.54,Online,2021,2021-07,2021Q3,Friday,34.02255639097744,63.0,High
West Gear,1185732,2021-08-17,Northeast,West Virginia,Charleston,Men's Street Footwear,46.0,131,6026.0,3134.0,0.52,Online,2021,2021-08,2021Q3,Tuesday,23.923664122137403,46.0,High
West Gear,1185732,2021-08-17,Northeast,West Virginia,Charleston,Men's Athletic Footwear,42.0,90,3780.0,2079.0,0.55,Online,2021,2021-08,2021Q3,Tuesday,23.1,42.0,High
West Gear,1185732,2021-08-17,Northeast,West Virginia,Charleston,Women's Street Footwear,38.0,87,3306.0,1719.0,0.52,Online,2021,2021-08,2021Q3,Tuesday,19.75862068965517,38.0,High
West Gear,1185732,2021-08-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,36.0,72,2592.0,1322.0,0.51,Online,2021,2021-08,2021Q3,Tuesday,18.36111111111111,36.0,High
West Gear,1185732,2021-08-17,Northeast,West Virginia,Charleston,Men's Apparel,49.0,68,3332.0,1799.0,0.54,Online,2021,2021-08,2021Q3,Tuesday,26.455882352941178,49.0,High
West Gear,1185732,2021-08-17,Northeast,West Virginia,Charleston,Women's Apparel,54.0,115,6210.0,3353.0,0.54,Online,2021,2021-08,2021Q3,Tuesday,29.156521739130437,54.0,High
West Gear,1185732,2021-09-18,Northeast,West Virginia,Charleston,Men's Street Footwear,34.0,154,5236.0,2670.0,0.51,Online,2021,2021-09,2021Q3,Saturday,17.337662337662337,34.0,High
West Gear,1185732,2021-09-18,Northeast,West Virginia,Charleston,Men's Athletic Footwear,29.0,91,2639.0,1399.0,0.53,Online,2021,2021-09,2021Q3,Saturday,15.373626373626374,29.0,High
West Gear,1185732,2021-09-18,Northeast,West Virginia,Charleston,Women's Street Footwear,24.0,68,1632.0,881.0,0.54,Online,2021,2021-09,2021Q3,Saturday,12.955882352941176,24.0,High
West Gear,1185732,2021-09-18,Northeast,West Virginia,Charleston,Women's Athletic Footwear,23.0,59,1357.0,679.0,0.5,Online,2021,2021-09,2021Q3,Saturday,11.508474576271187,23.0,High
West Gear,1185732,2021-09-18,Northeast,West Virginia,Charleston,Men's Apparel,32.0,61,1952.0,1015.0,0.52,Online,2021,2021-09,2021Q3,Saturday,16.639344262295083,32.0,High
West Gear,1185732,2021-09-18,Northeast,West Virginia,Charleston,Women's Apparel,36.0,75,2700.0,1377.0,0.51,Online,2021,2021-09,2021Q3,Saturday,18.36,36.0,High
West Gear,1185732,2021-10-17,Northeast,West Virginia,Charleston,Men's Street Footwear,41.0,115,4715.0,2546.0,0.54,Online,2021,2021-10,2021Q4,Sunday,22.139130434782608,41.0,High
West Gear,1185732,2021-10-17,Northeast,West Virginia,Charleston,Men's Athletic Footwear,32.0,80,2560.0,1331.0,0.52,Online,2021,2021-10,2021Q4,Sunday,16.6375,32.0,High
West Gear,1185732,2021-10-17,Northeast,West Virginia,Charleston,Women's Street Footwear,33.0,44,1452.0,770.0,0.53,Online,2021,2021-10,2021Q4,Sunday,17.5,33.0,High
West Gear,1185732,2021-10-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,32.0,47,1504.0,797.0,0.53,Online,2021,2021-10,2021Q4,Sunday,16.95744680851064,32.0,High
West Gear,1185732,2021-10-17,Northeast,West Virginia,Charleston,Men's Apparel,41.0,53,2173.0,1195.0,0.55,Online,2021,2021-10,2021Q4,Sunday,22.547169811320753,41.0,High
Foot Locker,1185732,2021-10-17,Northeast,West Virginia,Charleston,Women's Apparel,47.0,84,3948.0,1974.0,0.5,Online,2021,2021-10,2021Q4,Sunday,23.5,47.0,High
Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Charleston,Men's Street Footwear,44.0,117,5148.0,2677.0,0.52,Online,2021,2021-11,2021Q4,Wednesday,22.88034188034188,44.0,High
Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Charleston,Men's Athletic Footwear,33.0,95,3135.0,1662.0,0.53,Online,2021,2021-11,2021Q4,Wednesday,17.49473684210526,33.0,High
Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Charleston,Women's Street Footwear,32.0,77,2464.0,1232.0,0.5,Online,2021,2021-11,2021Q4,Wednesday,16.0,32.0,High
Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,38.0,91,3458.0,1902.0,0.55,Online,2021,2021-11,2021Q4,Wednesday,20.9010989010989,38.0,High
Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Charleston,Men's Apparel,62.0,78,4836.0,2563.0,0.53,Online,2021,2021-11,2021Q4,Wednesday,32.85897435897436,62.0,High
Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Charleston,Women's Apparel,64.0,100,6400.0,3264.0,0.51,Online,2021,2021-11,2021Q4,Wednesday,32.64,64.0,High
Foot Locker,1185732,2021-12-16,Northeast,West Virginia,Charleston,Men's Street Footwear,60.0,176,10560.0,5491.0,0.52,Online,2021,2021-12,2021Q4,Thursday,31.198863636363637,60.0,High
Foot Locker,1185732,2021-12-16,Northeast,West Virginia,Charleston,Men's Athletic Footwear,52.0,135,7020.0,3650.0,0.52,Online,2021,2021-12,2021Q4,Thursday,27.037037037037038,52.0,High
West Gear,1185732,2021-12-16,Northeast,West Virginia,Charleston,Women's Street Footwear,50.0,112,5600.0,2968.0,0.53,Online,2021,2021-12,2021Q4,Thursday,26.5,50.0,High
Foot Locker,1185732,2021-12-16,Northeast,West Virginia,Charleston,Women's Athletic Footwear,53.0,102,5406.0,2757.0,0.51,Online,2021,2021-12,2021Q4,Thursday,27.029411764705884,53.0,High
Foot Locker,1185732,2021-12-16,Northeast,West Virginia,Charleston,Men's Apparel,61.0,95,5795.0,2898.0,0.5,Online,2021,2021-12,2021Q4,Thursday,30.50526315789474,61.0,High
Foot Locker,1185732,2021-12-16,Northeast,West Virginia,Charleston,Women's Apparel,68.0,122,8296.0,4563.0,0.55,Online,2021,2021-12,2021Q4,Thursday,37.40163934426229,68.0,High
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Charleston,Men's Street Footwear,33.0,106,3498.0,1749.0,0.5,Online,2021,2021-01,2021Q1,Sunday,16.5,33.0,High
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Charleston,Men's Athletic Footwear,34.0,68,2312.0,1087.0,0.47,Online,2021,2021-01,2021Q1,Sunday,15.985294117647058,34.0,High
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Charleston,Women's Street Footwear,24.0,63,1512.0,696.0,0.46,Online,2021,2021-01,2021Q1,Sunday,11.047619047619047,24.0,High
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Charleston,Women's Athletic Footwear,28.0,20,560.0,280.0,0.5,Online,2021,2021-01,2021Q1,Sunday,14.0,28.0,High
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Charleston,Men's Apparel,42.0,33,1386.0,596.0,0.43,Online,2021,2021-01,2021Q1,Sunday,18.060606060606062,42.0,High
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Charleston,Women's Apparel,33.0,59,1947.0,779.0,0.4,Online,2021,2021-01,2021Q1,Sunday,13.203389830508474,33.0,Medium
Foot Locker,1185732,2021-02-22,Northeast,West Virginia,Charleston,Men's Street Footwear,32.0,138,4416.0,2340.0,0.53,Online,2021,2021-02,2021Q1,Monday,16.956521739130434,32.0,High
West Gear,1185732,2021-02-22,Northeast,West Virginia,Charleston,Men's Athletic Footwear,34.0,38,1292.0,594.0,0.46,Online,2021,2021-02,2021Q1,Monday,15.631578947368421,34.0,High
West Gear,1185732,2021-02-22,Northeast,West Virginia,Charleston,Women's Street Footwear,24.0,46,1104.0,519.0,0.47,Online,2021,2021-02,2021Q1,Monday,11.282608695652174,24.0,High
West Gear,1185732,2021-02-22,Northeast,Maryland,Baltimore,Women's Athletic Footwear,28.0,14,392.0,196.0,0.5,Online,2021,2021-02,2021Q1,Monday,14.0,28.0,High
West Gear,1185732,2021-02-22,Northeast,Maryland,Baltimore,Men's Apparel,41.0,31,1271.0,572.0,0.45,Online,2021,2021-02,2021Q1,Monday,18.451612903225808,41.0,High
West Gear,1185732,2021-02-22,Northeast,Maryland,Baltimore,Women's Apparel,34.0,63,2142.0,921.0,0.43,Online,2021,2021-02,2021Q1,Monday,14.619047619047619,34.0,High
West Gear,1185732,2021-03-20,Northeast,Maryland,Baltimore,Men's Street Footwear,32.0,125,4000.0,2120.0,0.53,Online,2021,2021-03,2021Q1,Saturday,16.96,32.0,High
West Gear,1185732,2021-03-20,Northeast,Maryland,Baltimore,Men's Athletic Footwear,34.0,39,1326.0,623.0,0.47,Online,2021,2021-03,2021Q1,Saturday,15.974358974358974,34.0,High
West Gear,1185732,2021-03-20,Northeast,Maryland,Baltimore,Women's Street Footwear,24.0,53,1272.0,623.0,0.49,Online,2021,2021-03,2021Q1,Saturday,11.754716981132075,24.0,High
West Gear,1185732,2021-03-20,Northeast,Maryland,Baltimore,Women's Athletic Footwear,29.0,7,203.0,93.0,0.46,Online,2021,2021-03,2021Q1,Saturday,13.285714285714286,29.0,High
West Gear,1185732,2021-03-20,Northeast,Maryland,Baltimore,Men's Apparel,43.0,22,946.0,407.0,0.43,Online,2021,2021-03,2021Q1,Saturday,18.5,43.0,High
West Gear,1185732,2021-03-20,Northeast,Maryland,Baltimore,Women's Apparel,33.0,49,1617.0,728.0,0.45,Online,2021,2021-03,2021Q1,Saturday,14.857142857142858,33.0,High
West Gear,1185732,2021-04-21,Northeast,Maryland,Baltimore,Men's Street Footwear,33.0,128,4224.0,2154.0,0.51,Online,2021,2021-04,2021Q2,Wednesday,16.828125,33.0,High
West Gear,1185732,2021-04-21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,32.0,31,992.0,466.0,0.47,Online,2021,2021-04,2021Q2,Wednesday,15.03225806451613,32.0,High
West Gear,1185732,2021-04-21,Northeast,Maryland,Baltimore,Women's Street Footwear,24.0,33,792.0,388.0,0.49,Online,2021,2021-04,2021Q2,Wednesday,11.757575757575758,24.0,High
West Gear,1185732,2021-04-21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,27.0,13,351.0,165.0,0.47,Online,2021,2021-04,2021Q2,Wednesday,12.692307692307692,27.0,High
West Gear,1185732,2021-04-21,Northeast,Maryland,Baltimore,Men's Apparel,41.0,15,615.0,277.0,0.45,Online,2021,2021-04,2021Q2,Wednesday,18.466666666666665,41.0,High
West Gear,1185732,2021-04-21,Northeast,Maryland,Baltimore,Women's Apparel,32.0,52,1664.0,732.0,0.44,Online,2021,2021-04,2021Q2,Wednesday,14.076923076923077,32.0,High
West Gear,1185732,2021-05-20,Northeast,Maryland,Baltimore,Men's Street Footwear,49.0,118,5782.0,3007.0,0.52,Online,2021,2021-05,2021Q2,Thursday,25.483050847457626,49.0,High
West Gear,1185732,2021-05-20,Northeast,Maryland,Baltimore,Men's Athletic Footwear,42.0,47,1974.0,908.0,0.46,Online,2021,2021-05,2021Q2,Thursday,19.319148936170212,42.0,High
West Gear,1185732,2021-05-20,Northeast,Maryland,Baltimore,Women's Street Footwear,36.0,38,1368.0,657.0,0.48,Online,2021,2021-05,2021Q2,Thursday,17.289473684210527,36.0,High
West Gear,1185732,2021-05-20,Northeast,Maryland,Baltimore,Women's Athletic Footwear,37.0,30,1110.0,533.0,0.48,Online,2021,2021-05,2021Q2,Thursday,17.766666666666666,37.0,High
West Gear,1185732,2021-05-20,Northeast,Maryland,Baltimore,Men's Apparel,49.0,36,1764.0,741.0,0.42,Online,2021,2021-05,2021Q2,Thursday,20.583333333333332,49.0,High
West Gear,1185732,2021-05-20,Northeast,Maryland,Baltimore,Women's Apparel,52.0,63,3276.0,1343.0,0.41,Online,2021,2021-05,2021Q2,Thursday,21.317460317460316,52.0,High
West Gear,1185732,2021-06-22,Northeast,Maryland,Baltimore,Men's Street Footwear,47.0,125,5875.0,2938.0,0.5,Online,2021,2021-06,2021Q2,Tuesday,23.504,47.0,High
West Gear,1185732,2021-06-22,Northeast,Maryland,Baltimore,Men's Athletic Footwear,41.0,75,3075.0,1445.0,0.47,Online,2021,2021-06,2021Q2,Tuesday,19.266666666666666,41.0,High
Foot Locker,1185732,2021-06-22,Northeast,Maryland,Baltimore,Women's Street Footwear,37.0,47,1739.0,870.0,0.5,Online,2021,2021-06,2021Q2,Tuesday,18.51063829787234,37.0,High
Foot Locker,1185732,2021-06-22,Northeast,Maryland,Baltimore,Women's Athletic Footwear,37.0,44,1628.0,814.0,0.5,Online,2021,2021-06,2021Q2,Tuesday,18.5,37.0,High
Foot Locker,1185732,2021-06-22,Northeast,Maryland,Baltimore,Men's Apparel,49.0,42,2058.0,906.0,0.44,Online,2021,2021-06,2021Q2,Tuesday,21.571428571428573,49.0,High
Foot Locker,1185732,2021-06-22,Northeast,Maryland,Baltimore,Women's Apparel,53.0,84,4452.0,2003.0,0.45,Online,2021,2021-06,2021Q2,Tuesday,23.845238095238095,53.0,High
Foot Locker,1185732,2021-07-20,Northeast,Maryland,Baltimore,Men's Street Footwear,49.0,131,6419.0,3338.0,0.52,Online,2021,2021-07,2021Q3,Tuesday,25.480916030534353,49.0,High
Sports Direct,1185732,2021-07-20,Northeast,Maryland,Baltimore,Men's Athletic Footwear,42.0,72,3024.0,1452.0,0.48,Online,2021,2021-07,2021Q3,Tuesday,20.166666666666668,42.0,High
Sports Direct,1185732,2021-07-20,Northeast,Maryland,Baltimore,Women's Street Footwear,37.0,60,2220.0,1088.0,0.49,Online,2021,2021-07,2021Q3,Tuesday,18.133333333333333,37.0,High
Sports Direct,1185732,2021-07-20,Northeast,Maryland,Baltimore,Women's Athletic Footwear,36.0,45,1620.0,761.0,0.47,Online,2021,2021-07,2021Q3,Tuesday,16.91111111111111,36.0,High
Sports Direct,1185732,2021-07-20,Northeast,Maryland,Baltimore,Men's Apparel,46.0,51,2346.0,1056.0,0.45,Online,2021,2021-07,2021Q3,Tuesday,20.705882352941178,46.0,High
Sports Direct,1185732,2021-07-20,Northeast,Maryland,Baltimore,Women's Apparel,54.0,102,5508.0,2313.0,0.42,Online,2021,2021-07,2021Q3,Tuesday,22.676470588235293,54.0,High
Sports Direct,1185732,2021-08-21,Northeast,Maryland,Baltimore,Men's Street Footwear,48.0,135,6480.0,3434.0,0.53,Online,2021,2021-08,2021Q3,Saturday,25.437037037037037,48.0,High
Sports Direct,1185732,2021-08-21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,41.0,83,3403.0,1702.0,0.5,Online,2021,2021-08,2021Q3,Saturday,20.50602409638554,41.0,High
